,state,zip,returnsCount,returnsSingleCount,returnsJointCount,returnsHOHCount,totalIncome,standardDeductionReturnsCount,childDeductionCount
13140,MS,39507,280.0,3810.0,5440.0,14480.0,1300.0,18516.0,106.0
13141,MS,39520,270.0,2860.0,3880.0,11150.0,800.0,8581.0,86.0
13142,MS,39525,230.0,2160.0,2670.0,8410.0,1110.0,10922.0,44.0
13143,MS,39530,120.0,1690.0,2470.0,6260.0,260.0,4271.0,62.0
13144,MS,39531,230.0,3430.0,5850.0,15250.0,950.0,14820.0,161.0
13145,MS,39532,490.0,6910.0,11060.0,29740.0,1760.0,30476.0,266.0
13146,MS,39540,200.0,2570.0,4350.0,11120.0,430.0,7863.0,117.0
13147,MS,39553,310.0,3450.0,5650.0,15410.0,700.0,14969.0,115.0
13148,MS,39556,140.0,1600.0,2240.0,6440.0,270.0,3600.0,58.0
13149,MS,39560,300.0,3670.0,5670.0,16070.0,1230.0,13452.0,121.0
13150,MS,39561,40.0,420.0,650.0,1860.0,50.0,825.0,15.0
13151,MS,39562,200.0,3640.0,4880.0,13820.0,540.0,12459.0,95.0
13152,MS,39563,270.0,2840.0,3730.0,9580.0,330.0,11074.0,89.0
13153,MS,39564,640.0,8320.0,12970.0,38240.0,2900.0,51119.0,264.0
13154,MS,39565,260.0,3990.0,6170.0,18100.0,780.0,15542.0,123.0
13155,MS,39567,180.0,2060.0,2900.0,8010.0,570.0,11254.0,54.0
13156,MS,39571,260.0,3190.0,4020.0,12800.0,1130.0,17815.0,89.0
13157,MS,39572,0.0,190.0,340.0,950.0,0.0,0.0,7.0
13158,MS,39573,190.0,1780.0,2370.0,7390.0,300.0,4549.0,54.0
13159,MS,39574,200.0,2650.0,4200.0,12220.0,470.0,7271.0,92.0
13160,MS,39576,100.0,1180.0,1860.0,4990.0,300.0,3390.0,44.0
13161,MS,39577,270.0,2130.0,2720.0,8100.0,340.0,5668.0,66.0
13162,MS,39581,170.0,2320.0,3640.0,9600.0,320.0,7205.0,85.0
13163,MS,39601,290.0,5640.0,5950.0,18250.0,950.0,18460.0,149.0
13164,MS,39629,80.0,1640.0,1740.0,5480.0,230.0,3923.0,31.0
13165,MS,39630,0.0,230.0,260.0,730.0,0.0,0.0,10.0
13166,MS,39631,60.0,830.0,880.0,2630.0,70.0,2807.0,18.0
13167,MS,39633,0.0,230.0,240.0,680.0,0.0,0.0,5.0
13168,MS,39638,40.0,760.0,880.0,2440.0,70.0,1354.0,24.0
13169,MS,39641,80.0,1060.0,1100.0,3450.0,130.0,2745.0,28.0
13170,MS,39643,20.0,300.0,340.0,1050.0,30.0,0.0,8.0
13171,MS,39645,70.0,1210.0,1200.0,3690.0,150.0,2716.0,44.0
13172,MS,39647,0.0,300.0,320.0,930.0,30.0,0.0,7.0
13173,MS,39648,440.0,4840.0,6100.0,16520.0,480.0,10511.0,218.0
13174,MS,39652,190.0,1810.0,2050.0,5810.0,180.0,3260.0,78.0
13175,MS,39653,40.0,760.0,740.0,2260.0,130.0,1883.0,21.0
13176,MS,39654,80.0,1280.0,1580.0,4670.0,160.0,2849.0,47.0
13177,MS,39656,0.0,210.0,240.0,640.0,0.0,0.0,5.0
13178,MS,39657,40.0,630.0,670.0,1890.0,60.0,954.0,13.0
13179,MS,39661,50.0,740.0,840.0,2370.0,50.0,963.0,25.0
13180,MS,39662,30.0,380.0,370.0,1180.0,30.0,609.0,5.0
13181,MS,39663,30.0,690.0,800.0,2220.0,60.0,1103.0,24.0
13182,MS,39664,50.0,570.0,570.0,1790.0,90.0,1064.0,16.0
13183,MS,39665,0.0,220.0,260.0,730.0,0.0,0.0,0.0
13184,MS,39666,320.0,2630.0,2840.0,8870.0,470.0,10744.0,87.0
13185,MS,39667,240.0,3010.0,3340.0,9640.0,410.0,6089.0,110.0
13186,MS,39668,0.0,150.0,190.0,560.0,0.0,0.0,0.0
13187,MS,39669,80.0,1160.0,1280.0,3690.0,150.0,7162.0,40.0
13188,MS,39701,150.0,2610.0,3440.0,8690.0,560.0,12444.0,75.0
13189,MS,39702,310.0,5240.0,7170.0,18960.0,800.0,17616.0,164.0
13190,MS,39705,170.0,3050.0,4150.0,11570.0,1140.0,24340.0,111.0
13191,MS,39730,90.0,2460.0,3290.0,8760.0,450.0,7104.0,106.0
13192,MS,39735,60.0,1020.0,1160.0,3330.0,130.0,1415.0,35.0
13193,MS,39737,0.0,60.0,60.0,220.0,0.0,0.0,0.0
13194,MS,39739,40.0,680.0,800.0,2270.0,40.0,1387.0,29.0
13195,MS,39740,50.0,1280.0,1710.0,5330.0,310.0,4568.0,37.0
13196,MS,39741,0.0,350.0,450.0,1190.0,40.0,622.0,17.0
13197,MS,39743,30.0,500.0,650.0,1730.0,30.0,1629.0,25.0
13198,MS,39744,60.0,1210.0,1480.0,4320.0,160.0,2629.0,34.0
13199,MS,39745,0.0,230.0,230.0,800.0,30.0,0.0,11.0
13200,MS,39746,20.0,710.0,950.0,2560.0,150.0,1754.0,18.0
13201,MS,39747,30.0,340.0,460.0,1310.0,40.0,592.0,16.0
13202,MS,39750,50.0,690.0,850.0,2630.0,80.0,1668.0,23.0
13203,MS,39751,0.0,350.0,390.0,1150.0,30.0,0.0,10.0
13204,MS,39752,30.0,590.0,670.0,2140.0,70.0,779.0,17.0
13205,MS,39755,30.0,230.0,320.0,860.0,30.0,0.0,10.0
13206,MS,39756,30.0,400.0,670.0,1660.0,0.0,1110.0,30.0
13207,MS,39759,550.0,7280.0,11420.0,29620.0,2350.0,45598.0,216.0
13208,MS,39766,40.0,680.0,850.0,2520.0,130.0,2195.0,22.0
13209,MS,39767,0.0,170.0,200.0,580.0,0.0,0.0,5.0
13210,MS,39769,30.0,430.0,490.0,1560.0,60.0,1062.0,20.0
13211,MS,39772,30.0,440.0,480.0,1370.0,30.0,0.0,19.0
13212,MS,39773,170.0,3890.0,4820.0,13040.0,710.0,16285.0,138.0
13213,MS,39776,0.0,410.0,470.0,1340.0,40.0,1058.0,12.0
13214,MS,99999,1230.0,14440.0,14500.0,44370.0,3050.0,94414.0,330.0
13216,MO,63005,340.0,5160.0,3550.0,19470.0,5170.0,131765.0,27.0
13217,MO,63010,760.0,7730.0,11990.0,32710.0,3250.0,31475.0,229.0
13218,MO,63011,740.0,8690.0,9560.0,35840.0,7150.0,87798.0,113.0
13219,MO,63012,180.0,2150.0,3510.0,10120.0,890.0,9608.0,62.0
13220,MO,63013,30.0,480.0,500.0,1590.0,190.0,573.0,11.0
13221,MO,63014,0.0,220.0,240.0,720.0,70.0,0.0,5.0
13222,MO,63015,40.0,510.0,740.0,2020.0,190.0,1499.0,11.0
13223,MO,63016,130.0,1930.0,2580.0,7220.0,600.0,5199.0,42.0
13224,MO,63017,900.0,11210.0,9260.0,40590.0,10620.0,184396.0,93.0
13225,MO,63019,80.0,970.0,1520.0,3820.0,300.0,2114.0,36.0
13226,MO,63020,250.0,5020.0,6430.0,17860.0,1220.0,9588.0,127.0
13227,MO,63021,1130.0,12710.0,16070.0,53940.0,10050.0,130773.0,227.0
13228,MO,63023,80.0,1210.0,1440.0,4230.0,330.0,3359.0,26.0
13229,MO,63025,270.0,3840.0,4330.0,16180.0,2490.0,42460.0,52.0
13230,MO,63026,840.0,9880.0,13790.0,41970.0,6010.0,67913.0,219.0
13231,MO,63028,390.0,6610.0,8620.0,25160.0,2220.0,23514.0,153.0
13232,MO,63030,0.0,70.0,80.0,240.0,0.0,0.0,0.0
13233,MO,63031,950.0,8920.0,16670.0,42100.0,3100.0,42763.0,401.0
13234,MO,63033,990.0,8300.0,15400.0,37950.0,2080.0,46013.0,378.0
13235,MO,63034,500.0,4110.0,6050.0,17110.0,1710.0,56258.0,120.0
13236,MO,63036,0.0,250.0,330.0,850.0,60.0,0.0,4.0
13237,MO,63037,40.0,780.0,1040.0,2830.0,220.0,967.0,28.0
13238,MO,63038,120.0,1800.0,1480.0,6760.0,1550.0,37708.0,14.0
13239,MO,63039,0.0,230.0,300.0,810.0,60.0,474.0,10.0
13240,MO,63040,160.0,2120.0,2270.0,8800.0,1660.0,24494.0,21.0
13241,MO,63041,0.0,140.0,140.0,440.0,30.0,0.0,0.0
13242,MO,63042,380.0,3730.0,7160.0,17030.0,1080.0,13568.0,185.0
13243,MO,63043,500.0,4820.0,7560.0,20140.0,2630.0,24831.0,130.0
13244,MO,63044,250.0,2290.0,3260.0,9520.0,1170.0,14222.0,67.0
13245,MO,63048,60.0,870.0,1360.0,3770.0,250.0,3017.0,26.0
13246,MO,63049,340.0,3910.0,5670.0,16200.0,1610.0,18989.0,107.0
13247,MO,63050,240.0,4020.0,5130.0,15180.0,1300.0,14625.0,92.0
13248,MO,63051,220.0,2980.0,4580.0,12690.0,960.0,10454.0,94.0
13249,MO,63052,510.0,6000.0,9360.0,27060.0,2530.0,30537.0,146.0
13250,MO,63055,30.0,660.0,730.0,2330.0,350.0,4644.0,15.0
13251,MO,63056,20.0,560.0,610.0,1780.0,190.0,1053.0,14.0
13252,MO,63060,40.0,620.0,700.0,2040.0,130.0,1306.0,13.0
13253,MO,63068,90.0,1380.0,1510.0,4590.0,620.0,3365.0,34.0
13254,MO,63069,200.0,3410.0,4700.0,13210.0,1550.0,20744.0,87.0
13255,MO,63070,110.0,1500.0,2610.0,6760.0,390.0,5497.0,48.0
13256,MO,63071,0.0,250.0,340.0,960.0,0.0,0.0,10.0
13257,MO,63072,50.0,760.0,1050.0,2890.0,220.0,1843.0,21.0
13258,MO,63074,330.0,2760.0,5510.0,12860.0,690.0,6166.0,155.0
13259,MO,63077,160.0,2710.0,3970.0,10390.0,550.0,4623.0,91.0
13260,MO,63080,140.0,3760.0,4410.0,11970.0,790.0,6063.0,93.0
13261,MO,63084,270.0,4540.0,6430.0,17460.0,1570.0,10630.0,143.0
13262,MO,63087,0.0,250.0,310.0,850.0,40.0,0.0,7.0
13263,MO,63088,130.0,1730.0,2730.0,7090.0,1020.0,9855.0,37.0
13264,MO,63089,70.0,1430.0,1880.0,5360.0,580.0,5448.0,35.0
13265,MO,63090,380.0,6560.0,7240.0,21550.0,3320.0,30119.0,149.0
13266,MO,63091,20.0,460.0,430.0,1300.0,120.0,0.0,13.0
13267,MO,63101,70.0,720.0,1410.0,2740.0,310.0,7381.0,20.0
13268,MO,63102,20.0,340.0,680.0,1220.0,150.0,7102.0,9.0
13269,MO,63103,100.0,1150.0,2520.0,4540.0,410.0,7171.0,38.0
13270,MO,63104,270.0,3550.0,6440.0,14750.0,1820.0,29754.0,87.0
13271,MO,63105,240.0,4490.0,2690.0,12750.0,4250.0,222258.0,30.0
13272,MO,63106,100.0,1230.0,2680.0,6660.0,50.0,2190.0,59.0
13273,MO,63107,150.0,1330.0,2800.0,6670.0,70.0,2678.0,69.0
13274,MO,63108,340.0,3510.0,5730.0,12410.0,2570.0,88752.0,60.0
13275,MO,63109,530.0,6130.0,9270.0,22820.0,3790.0,37546.0,142.0
13276,MO,63110,280.0,3160.0,6100.0,13730.0,1940.0,22203.0,91.0
13277,MO,63111,270.0,3010.0,6010.0,14470.0,450.0,6334.0,124.0
13278,MO,63112,300.0,2700.0,5270.0,12340.0,1040.0,22749.0,98.0
13279,MO,63113,210.0,1510.0,3230.0,7770.0,130.0,3310.0,75.0
13280,MO,63114,750.0,6660.0,12200.0,29830.0,1580.0,14958.0,308.0
13281,MO,63115,330.0,2560.0,5060.0,11930.0,200.0,5300.0,115.0
13282,MO,63116,700.0,8290.0,14290.0,34530.0,2680.0,26763.0,295.0
13283,MO,63117,200.0,2390.0,2800.0,8620.0,1830.0,52955.0,45.0
13284,MO,63118,340.0,3920.0,8240.0,19130.0,1070.0,13042.0,155.0
13285,MO,63119,660.0,8110.0,8860.0,31380.0,6730.0,112126.0,112.0
13286,MO,63120,140.0,1190.0,2310.0,5460.0,40.0,1428.0,58.0
13287,MO,63121,540.0,4270.0,7720.0,18560.0,810.0,15103.0,165.0
13288,MO,63122,730.0,10740.0,9360.0,39080.0,9530.0,178728.0,109.0
13289,MO,63123,1140.0,12650.0,16440.0,46050.0,6350.0,57671.0,336.0
13290,MO,63124,200.0,3860.0,1580.0,10310.0,3640.0,213113.0,12.0
13291,MO,63125,680.0,7720.0,10830.0,28170.0,2630.0,19190.0,253.0
13292,MO,63126,370.0,3850.0,4600.0,15210.0,2960.0,28178.0,80.0
13293,MO,63127,110.0,1680.0,1090.0,5190.0,1570.0,35864.0,14.0
13294,MO,63128,740.0,8190.0,8170.0,28290.0,6200.0,71012.0,112.0
13295,MO,63129,1310.0,13480.0,16090.0,50180.0,8460.0,85104.0,243.0
13296,MO,63130,550.0,5730.0,8000.0,23030.0,3760.0,71763.0,150.0
13297,MO,63131,400.0,5620.0,2950.0,17990.0,5550.0,204211.0,31.0
13298,MO,63132,360.0,3340.0,4090.0,13330.0,2080.0,36543.0,80.0
13299,MO,63133,130.0,1000.0,2140.0,5040.0,70.0,1926.0,52.0
13300,MO,63134,260.0,2160.0,4520.0,10940.0,290.0,4303.0,118.0
13301,MO,63135,360.0,3500.0,6840.0,16530.0,790.0,13296.0,176.0
13302,MO,63136,900.0,7410.0,14770.0,35160.0,780.0,19251.0,373.0
13303,MO,63137,370.0,3250.0,6580.0,16060.0,450.0,11380.0,158.0
13304,MO,63138,390.0,3270.0,6470.0,16000.0,570.0,14494.0,165.0
13305,MO,63139,390.0,4670.0,8130.0,18390.0,2620.0,19322.0,124.0
13306,MO,63140,0.0,40.0,100.0,180.0,0.0,0.0,0.0
13307,MO,63141,440.0,6010.0,4730.0,19360.0,5360.0,138574.0,61.0
13308,MO,63143,170.0,1740.0,3380.0,7920.0,980.0,7821.0,64.0
13309,MO,63144,170.0,2340.0,2900.0,8090.0,1970.0,24087.0,39.0
13310,MO,63146,780.0,7340.0,9690.0,27690.0,5130.0,61838.0,153.0
13311,MO,63147,230.0,1570.0,2910.0,6960.0,130.0,3943.0,65.0
13312,MO,63301,850.0,11410.0,16160.0,43460.0,5980.0,71505.0,267.0
13313,MO,63303,830.0,10690.0,15060.0,43620.0,6850.0,83258.0,223.0
13314,MO,63304,800.0,9830.0,12680.0,40990.0,6420.0,92939.0,205.0
13315,MO,63332,40.0,440.0,340.0,1330.0,270.0,3198.0,6.0
13316,MO,63333,20.0,170.0,190.0,610.0,50.0,0.0,5.0
13317,MO,63334,60.0,1720.0,1880.0,5740.0,510.0,2548.0,57.0
13318,MO,63336,0.0,280.0,280.0,870.0,90.0,0.0,6.0
13319,MO,63339,0.0,260.0,260.0,910.0,50.0,0.0,5.0
13320,MO,63341,60.0,1070.0,940.0,3830.0,790.0,17359.0,8.0
13321,MO,63343,70.0,1010.0,1360.0,3920.0,260.0,2167.0,24.0
13322,MO,63344,40.0,430.0,460.0,1490.0,160.0,1117.0,6.0
13323,MO,63345,0.0,110.0,110.0,290.0,0.0,0.0,0.0
13324,MO,63347,60.0,600.0,960.0,2590.0,140.0,1498.0,22.0
13325,MO,63348,110.0,1710.0,1820.0,6390.0,870.0,14878.0,25.0
13326,MO,63349,60.0,460.0,590.0,1750.0,140.0,943.0,13.0
13327,MO,63350,0.0,120.0,130.0,440.0,30.0,0.0,0.0
13328,MO,63351,30.0,420.0,560.0,1570.0,160.0,876.0,10.0
13329,MO,63352,0.0,280.0,280.0,940.0,90.0,0.0,8.0
13330,MO,63353,40.0,1290.0,1450.0,3850.0,320.0,1166.0,37.0
13331,MO,63357,90.0,1460.0,1760.0,5490.0,720.0,6015.0,33.0
13332,MO,63359,0.0,420.0,350.0,1150.0,120.0,962.0,16.0
13333,MO,63361,70.0,1220.0,1230.0,3750.0,410.0,1692.0,32.0
13334,MO,63362,160.0,1790.0,2880.0,7900.0,500.0,5177.0,47.0
13335,MO,63363,30.0,380.0,400.0,1240.0,130.0,0.0,11.0
13336,MO,63366,940.0,11320.0,16720.0,48570.0,5320.0,76318.0,257.0
13337,MO,63367,450.0,6110.0,7560.0,26420.0,3900.0,71550.0,79.0
13338,MO,63368,790.0,9640.0,13750.0,43860.0,5620.0,80861.0,170.0
13339,MO,63369,70.0,700.0,880.0,2600.0,290.0,2274.0,15.0
13340,MO,63373,0.0,160.0,170.0,550.0,60.0,0.0,0.0
13341,MO,63376,1410.0,16580.0,25480.0,70910.0,8830.0,97940.0,410.0
13342,MO,63377,80.0,750.0,670.0,2380.0,250.0,1679.0,17.0
13343,MO,63379,710.0,5680.0,8450.0,24670.0,1900.0,22078.0,172.0
13344,MO,63381,0.0,100.0,120.0,410.0,30.0,0.0,0.0
13345,MO,63382,0.0,980.0,990.0,2930.0,210.0,1278.0,24.0
13346,MO,63383,230.0,3390.0,4920.0,14260.0,1180.0,9302.0,114.0
13347,MO,63384,20.0,400.0,450.0,1420.0,90.0,0.0,16.0
13348,MO,63385,760.0,10940.0,15710.0,50920.0,5040.0,89579.0,201.0
13349,MO,63386,0.0,150.0,120.0,350.0,30.0,0.0,0.0
13350,MO,63388,0.0,170.0,220.0,580.0,40.0,0.0,5.0
13351,MO,63389,160.0,1480.0,2340.0,6640.0,360.0,2950.0,54.0
13352,MO,63390,190.0,2440.0,3780.0,10630.0,880.0,10854.0,88.0
13353,MO,63401,220.0,5210.0,7040.0,18430.0,1520.0,12802.0,178.0
13354,MO,63430,0.0,190.0,140.0,440.0,20.0,0.0,0.0
13355,MO,63431,0.0,120.0,80.0,290.0,0.0,0.0,0.0
13356,MO,63432,0.0,180.0,90.0,450.0,20.0,0.0,0.0
13357,MO,63434,0.0,110.0,160.0,480.0,40.0,0.0,0.0
13358,MO,63435,40.0,1020.0,1040.0,3010.0,280.0,1228.0,32.0
13359,MO,63436,0.0,340.0,360.0,1050.0,70.0,0.0,10.0
13360,MO,63437,0.0,400.0,370.0,1190.0,100.0,0.0,11.0
13361,MO,63438,0.0,140.0,140.0,360.0,0.0,0.0,0.0
13362,MO,63440,0.0,450.0,400.0,1180.0,100.0,0.0,11.0
13363,MO,63441,0.0,300.0,350.0,1060.0,90.0,0.0,6.0
13364,MO,63443,0.0,120.0,110.0,360.0,40.0,0.0,6.0
13365,MO,63445,0.0,1270.0,1080.0,3170.0,260.0,1206.0,39.0
13366,MO,63446,0.0,190.0,130.0,520.0,30.0,0.0,5.0
13367,MO,63447,0.0,260.0,270.0,760.0,40.0,0.0,9.0
13368,MO,63448,0.0,510.0,490.0,1300.0,100.0,0.0,16.0
13369,MO,63451,0.0,110.0,40.0,260.0,0.0,0.0,0.0
13370,MO,63452,0.0,380.0,360.0,1080.0,90.0,0.0,9.0
13371,MO,63453,0.0,140.0,110.0,330.0,0.0,0.0,0.0
13372,MO,63454,0.0,300.0,290.0,860.0,90.0,0.0,11.0
13373,MO,63456,40.0,1140.0,1270.0,3880.0,370.0,1812.0,41.0
13374,MO,63457,0.0,110.0,70.0,270.0,20.0,0.0,0.0
13375,MO,63459,50.0,1040.0,1280.0,3740.0,310.0,1157.0,33.0
13376,MO,63460,0.0,110.0,70.0,250.0,20.0,0.0,0.0
13377,MO,63461,40.0,1790.0,1790.0,5190.0,540.0,3140.0,43.0
13378,MO,63462,20.0,470.0,390.0,1340.0,140.0,0.0,9.0
13379,MO,63463,0.0,190.0,180.0,610.0,30.0,0.0,10.0
13380,MO,63465,0.0,200.0,150.0,450.0,30.0,0.0,6.0
13381,MO,63468,30.0,780.0,670.0,2350.0,260.0,1417.0,22.0
13382,MO,63469,0.0,370.0,280.0,1000.0,100.0,0.0,11.0
13383,MO,63471,0.0,180.0,160.0,510.0,60.0,0.0,3.0
13384,MO,63472,0.0,170.0,140.0,380.0,0.0,0.0,2.0
13385,MO,63473,0.0,110.0,80.0,260.0,0.0,0.0,0.0
13386,MO,63474,0.0,170.0,130.0,400.0,0.0,0.0,0.0
13387,MO,63501,120.0,4410.0,5510.0,14490.0,1530.0,13971.0,172.0
13388,MO,63530,0.0,270.0,260.0,840.0,70.0,0.0,7.0
13389,MO,63531,0.0,180.0,100.0,450.0,30.0,0.0,0.0
13390,MO,63532,0.0,370.0,410.0,1090.0,90.0,0.0,8.0
13391,MO,63533,0.0,230.0,220.0,680.0,50.0,0.0,6.0
13392,MO,63534,0.0,210.0,200.0,650.0,50.0,0.0,0.0
13393,MO,63536,0.0,270.0,180.0,690.0,40.0,0.0,5.0
13394,MO,63537,0.0,540.0,420.0,1490.0,120.0,762.0,17.0
13395,MO,63538,0.0,80.0,60.0,190.0,0.0,0.0,0.0
13396,MO,63541,0.0,130.0,120.0,340.0,30.0,0.0,5.0
13397,MO,63543,0.0,110.0,50.0,280.0,0.0,0.0,0.0
13398,MO,63544,0.0,190.0,220.0,590.0,30.0,0.0,8.0
13399,MO,63545,0.0,270.0,250.0,810.0,50.0,0.0,12.0
13400,MO,63546,0.0,440.0,370.0,1390.0,90.0,0.0,13.0
13401,MO,63547,0.0,140.0,110.0,330.0,0.0,0.0,0.0
13402,MO,63548,0.0,370.0,330.0,1050.0,90.0,0.0,12.0
13403,MO,63549,40.0,650.0,640.0,2210.0,150.0,1033.0,14.0
13404,MO,63551,0.0,80.0,80.0,250.0,0.0,0.0,0.0
13405,MO,63552,60.0,2300.0,2400.0,6920.0,690.0,4086.0,64.0
13406,MO,63555,0.0,1080.0,700.0,2770.0,220.0,1204.0,20.0
13407,MO,63556,40.0,1090.0,1060.0,3070.0,150.0,661.0,55.0
13408,MO,63557,0.0,100.0,70.0,230.0,0.0,0.0,0.0
13409,MO,63558,0.0,220.0,170.0,570.0,50.0,0.0,9.0
13410,MO,63559,0.0,340.0,380.0,1110.0,80.0,0.0,17.0
13411,MO,63561,0.0,370.0,290.0,1040.0,70.0,0.0,9.0
13412,MO,63563,0.0,180.0,70.0,550.0,30.0,0.0,0.0
13413,MO,63565,30.0,1060.0,920.0,3050.0,260.0,1584.0,42.0
13414,MO,63601,190.0,3320.0,5130.0,13140.0,520.0,3264.0,153.0
13415,MO,63620,60.0,250.0,310.0,1030.0,40.0,0.0,7.0
13416,MO,63621,0.0,240.0,350.0,1010.0,50.0,0.0,10.0
13417,MO,63622,0.0,210.0,250.0,730.0,40.0,0.0,10.0
13418,MO,63623,0.0,190.0,230.0,620.0,40.0,0.0,5.0
13419,MO,63624,40.0,710.0,960.0,2580.0,90.0,684.0,25.0
13420,MO,63625,20.0,100.0,90.0,290.0,0.0,0.0,0.0
13421,MO,63626,0.0,220.0,330.0,850.0,20.0,0.0,0.0
13422,MO,63627,40.0,800.0,910.0,2750.0,250.0,1125.0,17.0
13423,MO,63628,160.0,3160.0,4330.0,11980.0,710.0,6652.0,98.0
13424,MO,63629,0.0,290.0,280.0,900.0,30.0,0.0,13.0
13425,MO,63630,30.0,840.0,1290.0,3550.0,100.0,458.0,31.0
13426,MO,63631,0.0,210.0,230.0,630.0,20.0,0.0,7.0
13427,MO,63633,0.0,150.0,150.0,490.0,0.0,0.0,0.0
13428,MO,63636,30.0,120.0,130.0,410.0,0.0,0.0,0.0
13429,MO,63637,0.0,230.0,330.0,910.0,50.0,0.0,5.0
13430,MO,63638,0.0,690.0,700.0,2230.0,90.0,0.0,23.0
13431,MO,63640,340.0,6020.0,7880.0,21960.0,1740.0,20352.0,186.0
13432,MO,63645,130.0,2600.0,3420.0,9720.0,480.0,4135.0,86.0
13433,MO,63648,0.0,310.0,430.0,1230.0,40.0,0.0,14.0
13434,MO,63650,70.0,900.0,1200.0,3290.0,180.0,1102.0,24.0
13435,MO,63653,0.0,190.0,320.0,860.0,0.0,0.0,8.0
13436,MO,63654,0.0,150.0,160.0,510.0,30.0,0.0,0.0
13437,MO,63655,0.0,290.0,360.0,1060.0,70.0,0.0,9.0
13438,MO,63656,0.0,120.0,170.0,480.0,0.0,0.0,3.0
13439,MO,63660,20.0,530.0,870.0,2310.0,40.0,0.0,24.0
13440,MO,63662,0.0,350.0,360.0,1060.0,60.0,0.0,7.0
13441,MO,63664,70.0,1750.0,2460.0,6750.0,280.0,2094.0,68.0
13442,MO,63670,120.0,3620.0,3380.0,10130.0,1250.0,6478.0,75.0
13443,MO,63673,20.0,680.0,620.0,1870.0,190.0,444.0,23.0
13444,MO,63701,430.0,7780.0,10570.0,29710.0,3720.0,52570.0,202.0
13445,MO,63703,90.0,1410.0,2410.0,5820.0,490.0,6116.0,48.0
13446,MO,63730,30.0,860.0,960.0,2750.0,110.0,1355.0,25.0
13447,MO,63732,0.0,270.0,260.0,820.0,90.0,0.0,6.0
13448,MO,63735,0.0,150.0,210.0,640.0,20.0,0.0,6.0
13449,MO,63736,30.0,820.0,1010.0,2920.0,210.0,1466.0,24.0
13450,MO,63739,0.0,120.0,130.0,460.0,40.0,0.0,0.0
13451,MO,63740,40.0,1070.0,1500.0,4210.0,260.0,1303.0,41.0
13452,MO,63747,0.0,150.0,110.0,390.0,40.0,0.0,5.0
13453,MO,63748,20.0,320.0,230.0,840.0,150.0,0.0,6.0
13454,MO,63751,0.0,290.0,340.0,990.0,30.0,0.0,11.0
13455,MO,63755,270.0,6670.0,8340.0,24780.0,2810.0,28519.0,180.0
13456,MO,63760,0.0,220.0,200.0,610.0,40.0,0.0,5.0
13457,MO,63764,30.0,1360.0,1580.0,4490.0,290.0,1300.0,44.0
13458,MO,63766,0.0,370.0,400.0,1160.0,120.0,0.0,18.0
13459,MO,63769,20.0,410.0,420.0,1280.0,160.0,830.0,14.0
13460,MO,63771,30.0,720.0,770.0,2380.0,140.0,589.0,23.0
13461,MO,63775,270.0,5360.0,5110.0,14970.0,1630.0,8227.0,150.0
13462,MO,63780,70.0,1490.0,2050.0,5650.0,390.0,2666.0,56.0
13463,MO,63781,0.0,350.0,340.0,1010.0,80.0,0.0,12.0
13464,MO,63785,0.0,280.0,260.0,790.0,90.0,0.0,11.0
13465,MO,63787,0.0,160.0,180.0,510.0,0.0,0.0,0.0
13466,MO,63801,310.0,5360.0,6770.0,19100.0,1170.0,13677.0,165.0
13467,MO,63821,0.0,160.0,180.0,500.0,0.0,0.0,5.0
13468,MO,63822,20.0,590.0,750.0,2250.0,100.0,0.0,21.0
13469,MO,63823,0.0,240.0,330.0,890.0,30.0,0.0,6.0
13470,MO,63825,30.0,1030.0,1080.0,3250.0,190.0,1370.0,28.0
13471,MO,63827,0.0,120.0,130.0,390.0,0.0,0.0,0.0
13472,MO,63829,0.0,200.0,250.0,690.0,0.0,0.0,5.0
13473,MO,63830,30.0,1510.0,1630.0,4830.0,240.0,2345.0,29.0
13474,MO,63834,60.0,1050.0,1400.0,3980.0,270.0,3226.0,26.0
13475,MO,63837,0.0,270.0,350.0,1030.0,0.0,0.0,10.0
13476,MO,63841,120.0,3350.0,3700.0,11000.0,740.0,14645.0,94.0
13477,MO,63845,70.0,1070.0,1510.0,4310.0,180.0,1840.0,32.0
13478,MO,63846,0.0,310.0,360.0,1090.0,50.0,0.0,11.0
13479,MO,63848,0.0,250.0,310.0,910.0,0.0,0.0,7.0
13480,MO,63851,20.0,820.0,990.0,2770.0,60.0,488.0,20.0
13481,MO,63852,0.0,280.0,350.0,960.0,0.0,0.0,6.0
13482,MO,63855,0.0,240.0,220.0,730.0,30.0,0.0,5.0
13483,MO,63857,120.0,2500.0,3130.0,9090.0,500.0,5105.0,57.0
13484,MO,63862,0.0,230.0,390.0,1060.0,0.0,0.0,13.0
13485,MO,63863,30.0,1260.0,1570.0,4310.0,170.0,1598.0,48.0
13486,MO,63867,0.0,230.0,250.0,730.0,20.0,0.0,5.0
13487,MO,63869,30.0,820.0,960.0,2740.0,180.0,904.0,20.0
13488,MO,63870,0.0,170.0,220.0,690.0,0.0,0.0,5.0
13489,MO,63873,30.0,1090.0,1250.0,3680.0,160.0,1818.0,43.0
13490,MO,63876,0.0,460.0,500.0,1600.0,60.0,826.0,6.0
13491,MO,63877,0.0,740.0,780.0,2480.0,130.0,1452.0,16.0
13492,MO,63879,0.0,140.0,160.0,440.0,0.0,0.0,7.0
